Gene,AUROC,Spearman,MSE,MAE
GSKIP,0.8428415936244473,0.6375496668306652,0.47058023884892464,0.5169486
GSN,0.7334927270608278,0.4637255487429387,0.6161935403943062,0.6223419
GUCY1A1,0.6771856240341719,0.32764310970910226,0.4432644285261631,0.5297189
H2AFZ,0.817613514887295,0.5931621906801798,0.4452552180737257,0.518297
HACD3,0.8434450204680788,0.6295741298215324,0.39792347699403763,0.4955499
HBA2,0.516766600109301,0.03232603398121213,0.37352826818823814,0.43475217
HBB,0.5492164345520845,0.04798634430312559,0.09707141388207674,0.13844672
HDHD3,0.834436632709238,0.622795410871914,0.37350297905504704,0.47838247
HELLS,0.8401219332234593,0.6155848294321146,0.46588754653930664,0.52580625
HEPACAM2,0.6873219845901009,0.24270055477607805,0.22187031619250774,0.27300245
HES1,0.8456972368368801,0.6634276976370643,0.5926236920058727,0.60157806
HES6,0.8186483709279857,0.577558684154273,0.44291042909026146,0.4850251
HIST1H1B,0.8505007342723778,0.6703177684761774,0.767212837934494,0.6991616
HIST1H1D,0.8330734203514701,0.6236574704162733,0.5751766078174114,0.6145971
HIST1H2BH,0.7180490233112199,0.36669434326743494,0.4691194985061884,0.49147174
HJURP,0.8024801718793533,0.523497570731328,0.27915407810360193,0.37071073
HK2,0.8428541990516157,0.6323020437200553,0.5051107611507177,0.53291506
HKDC1,0.8328671460669803,0.5775566864315497,0.48321394994854927,0.48585752
HMGA1,0.8494036399660454,0.6423781046740875,0.40211240760982037,0.4783259
HMGCR,0.8259432948179422,0.5914823018707769,0.4088347405195236,0.47365105
HMGCS1,0.8079766804131252,0.5592911944601018,0.4451389443129301,0.49779317
HMGCS2,0.7520043127102267,0.4025262255298853,0.8365975916385651,0.6305644
HMMR,0.8015234388623392,0.5221093862429985,0.26558224111795425,0.3777599
HNF1A,0.8538466705702773,0.6159020132135357,0.2831229818984866,0.39094138
HNF4A,0.877678186217177,0.6985578786854557,0.4235174637287855,0.49443054
HOOK1,0.8678628684423094,0.665139907986356,0.32434011436998844,0.4236679
HOXB6,0.8521434274761815,0.6458185581515337,0.590342940762639,0.5770975
HOXB9,0.8341278172023842,0.5875299448002299,0.5325088538229465,0.5341147
